Fecha,ExPit,Movimiento Total,Lastre,Inpit,Llenado SL,Chancado Oxidos,Chancado Sulfuros,Run Time,TPD LC,Ley Alim.,% Rec.,Ley Conc.,TPH LS,ton conc,Fino LC
29-06-2020,"873742,05","975130,33","264026,24",,"102529,97","43061,21","414055,17","99,7070833333333","120145,80225","0,756915482780539","84,2008792299069","25,3601461968045","5485,40099370952","3019,40148384972","765,724630572772"
30-06-2020,"893906,41","959917,82","214682,34",,"87694,7899999998","13014,49","426043,4",100,"111905,690392615","0,965079782795306","83,1464503922548","28,4288429508398","5745,01708808311","3158,63845093154","897,964364600165"
01-07-2020,"937058,8","973494,91","225077,83","7237,17","104322,53",0,"470902,99","99,7070833333333","131264,000159171","0,915650008152593","83,0549113030378","25,3734664691101","5485,40099370952","3934,23822431649","998,252616661856"
02-07-2020,"1052470,37","1084110,8","329887,3","6556,23","115641,46",0,"444476,31",100,"137880,410113995","1,03904610671953","84,1315268686951","28,1540358136546","5745,01708808311","4281,1012381021","1205,30277579408"
03-07-2020,"979176,2","1064169,54","318855,49","3091,39","99608,33",0,"397207,24",100,"134022,140895387","1,11917638662413","83,5193475719182","31,7246381951377","5584,25587064111","3948,80333527819","1252,74357115453"
04-07-2020,"1004196,38","1068033,05","305485,01","5847,16","113272,72",0,"441146,3","99,1617083333333","120509,127733903","1,0436505636398","79,0333611570289","27,2617051691109","5063,66191141083","3646,13286632455","993,997992091454"
05-07-2020,"998759,53","1069244,58","266184,49","5819,03","75986,89",0,"472578,18","94,5125","123476,680838246","1,15925079848807","84,6565434106714","25,5553645213612","5443,57804691821","4741,77346797494","1211,77749451819"
06-07-2020,"1025641,14","1079292,81","312580,56","5823,88","110686,7",0,"424595,19","95,8833333333333","111401,106364322","1,20749775518088","84,053725878196","26,4389829072049","4841,00062421005","4276,49591271956","1130,66202339124"
07-07-2020,"1041413,34","1069334,79","338272,95",0,"111550,97",0,"412716,57","77,4501041666667","86982,6521338144","1,02747478512549","83,1533797019136","27,9343511398664","4679,49941609259","2660,38895183529","743,162391491883"
08-07-2020,"985011,72","1004191,53","318458,76",0,"127837,27",0,"394978,18","75,7166666666667","82858,9872949378","1,04413561905252","82,8291446875575","28,0757267085568","4559,70654275467","2552,39980507065","716,604793781372"
09-07-2020,"1017121,63","1074965,64","351476,59",0,"118506,84",0,"472074,75","97,5464583333333","117181,447561962","1,05004754046653","86,130798488581","27,0421253831185","5005,36913231355","3919,09212068914","1059,80580515667"
10-07-2020,"921563,05","978314,84","370363,46",0,"114477,46",0,"384591,42","81,7916666666667","86401,8668905836","1,15294376649935","88,1519555599462","31,5841145579002","4401,52149213365","2780,31816355012","878,138873849776"
11-07-2020,"909098,55","971933,21","315074,43",0,"121270,37","30023,44","356703,92","75,6825833333333","78744,7047663642","1,00160721158687","87,6791819611011","29,3373320590066","4335,25022634909","2357,19045910609","691,536792251176"
12-07-2020,873327,959782,"283752,16",0,"68975,73","76364,22","428413,7405","99,02625","119388,653754728","1,09245146084408","84,3757522752083","34,5786665651382","5023,44301615009","3182,54549657501","1100,48179554449"
13-07-2020,"866072,26","964306,1","293577,29",0,"117325,38","61845,26","425694,4425",100,"121886,440366518","1,01924391692657","82,7539306118677","36,6856608632789","5078,60168193826","2802,37213486887","1028,06873752502"
14-07-2020,"828331,5","957459,84","311226,44","7177,03","88430,05","70490,87","390045,73","95,1691666666667","106616,291641072","1,06643733876544","84,9247538270992","30,6343924852454","4667,84110929976","3151,98353063163","965,59100584399"
15-07-2020,"759429,49","905771,45","362230,98","7565,03","110625,59","64070,44","269618,29",38,"46673,0632542472","0,931139636256222","83,2911416332294","26,0753803040974","5117,66044454465","1388,19118696652","361,976131349485"
16-07-2020,"904598,72","1011742,01","402206,62","12656,56","61538,74","68186,15","381900,64","74,425","98335,4483806626","0,909363844646043","83,9494430722567","27,9853557699622","5505,28767107057","2682,46937527816","750,698598091876"
17-07-2020,"890878,07","1031565,9","350876,16","29437,56","75329,23","56961,31","449485,39","98,1225","121981,312347618","0,955022814707556","81,0752555446205","31,8330573260852","5179,80552997604","2966,99642455949","944,485672692919"
18-07-2020,"892901,49","1036898,96","336465,84","85860,52","36045,2","54415,06","405078,79","98,0783333333333","115920,65404453","0,834964414140053","80,6812247470174","26,7489574624235","4924,66285641281","2919,40542928652","780,910516435533"
19-07-2020,"858343,3","1034283,84","377583,17","43195,07","31022,54","74760,81","436537,83","93,4845833333333","111313,218618295","0,781456683335275","81,6742034967785","26,1697879796317","4961,30015280128","2714,79070803753","710,454972384165"
20-07-2020,"869455,62","954349,05","272670,88","23887,22","53490,65","48389,42","441568,25",100,"109946,387999915","0,732837708069833","83,3534966128308","25,4112534455649","4581,09949999646","2642,9351639411","671,60295291103"
21-07-2020,"931633,59","1064695,28","437477,76","25735,07","55477,21","51126,3235","409772,62","99,97625","118743,787263108","0,715001593505517","76,8075979799569","26,2722089929006","4948,83315050276","2482,13557666062","652,111846187416"
22-07-2020,"873377,33","949528,15","433836,38","11770,95","99786,81","64490,3336","262466,48","99,6041666666667","118909,467409558","0,785449008042822","75,8904725074071","23,7487661797796","4974,25088515199","2984,56220281936","708,796699037649"
23-07-2020,"876192,27","970506,34","357529,39","17763,61","118993,78","64479,4599","354689,23",100,"122300,179896675","0,710475739622511","76,0143361523314","22,0835946368494","5095,84082902812","2990,90135191054","660,498530543973"
24-07-2020,"934122,61","996707,01",383635,"18123,48","106989,06","17443,7622","366390,34","96,8458333333333","111051,6125159","0,71974698780128","78,4106925764397","21,9842785032685","4777,85193459966","2850,80687675784","626,729323376773"
25-07-2020,"972601,54","1091914,45","448471,74","22946,32","78519,56",0,"428194,86","99,1819583333333","116239,717256142","0,790282555210131","82,1178517564922","24,2884483434907","4883,26872520673","3105,80903338842","754,352822722014"
26-07-2020,911415,1003032,"362862,45","20082,88",70766,"28724,5421","438013,2","97,3495","117314,44623965","0,715696655501551","81,5834311654719","24,8170966692485","5021,1885286027","2760,14232539544","684,98718910223"
27-07-2020,"906600,8","1068235,78","404246,53","4625,93","91902,6499999998","48200,9296","377739,34",100,"114221,522254567","0,829952369277928","78,8735725346283","26,6813661283296","4759,23009394028","2802,36411362636","747,709029405567"
28-07-2020,"909921,11","1112156,41","413641,95","13986,43","96413,1499999999","65260,2323","422146,91",100,"113431,368086858","0,939124487440695","77,2326899259048","27,8411161349327","4726,3070036191","2955,09096506362","822,730307476267"
29-07-2020,"857444,11","1121202,63","349765,51","7946,24","81935,9","69244,4491","393512,51","97,8783333333333","107968,883642433","0,869828489467791","79,7014002906068","31,3217479239484","4596,21995174422","2389,74851589036","748,511006163477"
30-07-2020,"964677,61","1126272,82","307737,35","14745,94","103159,5","70359,0373","429584,87",100,"115296,755664933","1,10085977061057","79,2373923770618","32,0810378422656","4804,03148603889","3134,95169617879","1005,72503998786"
31-07-2020,"928904,98","1090898,86","257749,37","12119,18","125033,97","70219,6192","440260,69","95,7020833333333","111960,602704646","1,03160610795563","81,6634707584191","27,1583368610256","4874,52827588419","3472,99210085222","943,206893906255"
01-08-2020,"974219,5","1098686,99","320905,1","17454,18","96302,57","68686,6797","413645,83",100,"123487,417266365","1,16146243267307","80,2747697632904","32,7557112189543","5145,30905276521","3514,95613544853","1151,34888120044"
02-08-2020,"946521,15","1136416,11","263172,64","8627,18","117375,82","82450,8245","453578,79",100,"133694,79300725","1,2467136818352","82,0853535383536","33,3485440753187","5570,61637530208","4102,70238132666","1368,19151191587"
03-08-2020,"915373,48","1077447,87","276205,56","23920,2","51669,96","50732,746","422763,83","97,9","104375,848546087","1,18207154507889","77,8973687172394","33,4282986245373","4442,2816030851","2875,09564654346","961,095558467619"
04-08-2020,"869787,36","1055335,75","370705,87","34221,6","34818,15","53291,8582","413672,02","98,0166666666667","114786,5987993","1,182426883592","75,6256392541636","36,2523685280681","4879,55274610186","2831,37996993586","1026,44230113105"
05-08-2020,"828188,91","930384,23","313509,82","9564,2","41939,89",0,"438409,93","81,9","98262,8966224499","1,16075634018314","78,989697948284","36,2515475026026","4999,12986479701","2485,27544796025","900,950809587831"
06-08-2020,"930898,33","1054348,29","366053,75","6044,07","63794,96",0,"445682,99","85,8041666666667","108601,941873525","0,934051745693807","79,374210390737","31,3420207767717","5273,73097040378","2568,9813477761","805,170667771374"
07-08-2020,"939941,64","1017705,57","428723,51","11038,6","62388,46",0,"403707,21",100,"124892,7824533","0,886597124907093","79,6273800654439","29,8613943057417","5203,86593555417","2952,67742951429","881,710649803902"
08-08-2020,"966669,02","1041142,71","474070,04","7037,35","60072,1",0,"463921,9","99,5","120623,1274821","0,930297863840786","77,4130580905656","30,2600642049915","5051,21974380653","2870,76066602656","868,694020711277"
09-08-2020,"939622,51","1036843,67","460396,92","4057,51","44441,52","42294,91","416820,64","97,9416666666667","120867,564441375","0,764079086312506","70,8997782741022","33,3536689250812","5141,98776658619","1963,13129820869","654,776313769176"
10-08-2020,"882114,12","1037740,92","406812,18","4910,14","86162,19","56723,66","441479,98","95,8833333333333","119815,9181955","0,76683247196884","73,7356895392885","32,8915254902462","5206,67122351382","2059,72265070932","677,474200686432"
11-08-2020,"830078,47","1020897,84","367764,83","11410,11","51093,78","75536,81","414069,72","99,9833333333333","123506,341074833","1,01971357062869","78,9617159446487","34,1474965684126","5146,95537067984","2912,22658636223","994,452473642443"
12-08-2020,"811994,76","961471,76","381736,71","6868,57","46818,99","66864,04","317372,36","99,1766666666666","120316,126795","0,859907518532339","80,12623876593","28,9585440035255","5054,78971847377","2862,68540225085","828,992011893314"
13-08-2020,"881632,03","1028655,9","421864,64","10726,26","44748,04","71367,75","320267,81","96,9489583333333","119330,640983333","0,851985364001962","82,2477989054945","26,5076688295587","5128,58531586996","3154,54593523455","836,19658958828"
14-08-2020,"876275,69","1047824,07","354752,28","11322,81","38618,61","60060,46","290837,04","70,51375","80315,6995058333","0,760963919170762","81,2229528740659","26,6902165392069","4745,86513894059","1859,90682699997","496,413159553785"
15-08-2020,829544,"1021920,22","363588,01","10497,34","15067,98","70979,75","312464,16","98,7508333333333","116788,196616667","0,779894095955514","81,8651806584582","25,2183750976978","4927,73042491906","2956,76432366229","745,647917896062"
16-08-2020,"874651,91","999570,45","355589,39","9735,89","36640,78","81174,45","317620,68","85,58125","97663,3067233333","0,675709958516931","78,1277445036853","27,9856103581406","4754,90185853275","1842,30804153113","515,581150099591"
17-08-2020,"844238,53","1021937,68","356985,22",16684,"28211,48","82915,6","328005,5","86,85","93733,2313799999","0,755196673195629","82,4240590616877","27,2306298916797","4496,89269717904","2142,64374782998","583,455388868797"
18-08-2020,"827949,32","997029,05","344818,51","13505,31","20087,73","60989,9916","313365,29","96,8558333333333","106854,755238333","0,849971763569045","83,373419119824","26,1008949323412","4596,81292807753","2901,15255244029","757,226779539375"
19-08-2020,841087,"950046,13","276149,3","6663,9","25110,39","37556,7316","425698,08","85,8608333333333","98669,0046515","0,899190993175746","82,7035832392926","26,5608667443745","4788,2234163569","2762,57946083509","733,765049299869"
20-08-2020,"863248,59","1041941,99","356402,25","8458,4","37795,08","88499,89","432843,1","97,125","118157,788426667","1,02612023845796","83,4285290480733","28,4833171312055","5068,97419247819","3551,27765081301","1011,52167549069"
21-08-2020,"853221,7","1030352,43","359824,41","3916,86","33000,37","83932,936","470928,21","97,7666666666667","121062,617465167","0,967837551520871","81,5248597598973","27,2292193005532","5159,50466523894","3508,06311735141","955,218199425438"
22-08-2020,"887570,37","1003321,44","295345,6","9761,11","44292,14","81044,47","446007,94","97,2625","110102,608796667","1,08616773089678","77,6775245456087","28,4873256055374","4716,72916063345","3260,90542177101","928,944745188529"
23-08-2020,"926048,33","1021191,75","336656,93","11490,62","35496,18","28471,44","435234,15",100,"124807,056385","1,21212228682689","75,420335924414","34,9762662127468","5200,29401604166","3262,12496172827","1140,96951080654"
24-08-2020,"718619,65","852863,77","325952,98","5647,34","6412,67","10220,6766","419256,31","91,4825","107436,433141667","1,12321154995911","79,5770116760976","35,2070366143221","4893,30532896395","2727,54105551942","960,286378087391"
25-08-2020,"439876,57","599997,38","162604,01","8767,83","11809,75","29245,5","351379,59","92,7083333333333","85063,9445283333","1,1228258410286","87,0534869639984","31,1850947176096","3823,09863048689","2666,22637892402","831,465221653348"
26-08-2020,"720244,4","846638,31","180431,64","7882,22","30672,37","64266,38","448481,44","89,4372916666667","87380,7733316667","0,821585438061968","83,4150258755597","28,6396833748809","4070,85846142976","2090,95503496244","598,842901524372"
27-08-2020,"864151,66","1021623,4","213760,84","12853,47","19657,05","73688,96","472291,06","85,084375","93799,861445","0,676216172793868","81,1977788185542","25,0523763444532","4593,47272658268","2055,80999066861","515,02925578917"
28-08-2020,"880527,2","1068992,38","308442,54","13249,23","26130,83","72956,61","456841,87","97,6070833333333","104353,547024333","0,821570596013579","80,5749692198574","25,3317190392517","4454,66077958538","2727,01538918048","690,799876544356"
29-08-2020,"773302,43","949522,33","225863,53","11037,63","26942,72","86335,82","333016,52","85,9022916666667","83871,0127418333","0,924441693190235","73,6231408723672","28,0415405546913","4068,14004970925","2035,65362671742","570,828637289011"
30-08-2020,"822127,38","987469,7","204457,57","14285,19","16179,6","36530,2","465663,05","89,515625","110978,8992","0,57736945293345","77,9832029561938","25,1244112161197","5165,71358352243","1988,83791758543","499,683816836273"
31-08-2020,"878239,94","1012519,95","299014,14","28661,56","57717,91",4920,"465543,74",100,"111939,47495283","0,642967740012988","80,0236202952386","23,5332050570867","4664,14478970127","2447,42597489852","575,957773293272"
01-09-2020,"912160,84","1083403,67","325837,55","15522,91","82181,31",0,"450576,64",100,"121371,675111613","0,95250608012735","83,1139536953299","27,5139280251918","5057,15312965055","3492,25901911813","960,857632973431"
02-09-2020,"886293,85","977398,19","383722,3","7633,9","91719,32",0,"416917,64","97,3333333333333","110552,985867031","0,869746866458779","83,1820146664947","24,3354754685716","4732,57644978729","3286,64614302625","799,820965874908"
03-09-2020,915583,"1008731,13","366662,91","8570,92","86123,39",0,"417062,17","93,3666666666667","111026,027708189","0,972486356026919","84,5204282341509","24,0096871375407","4954,7495407082","3800,87429563879","912,578026874077"
04-09-2020,"942773,07","1008449,83","384541,95","13053,29","89668,74","45492,903","373258,91","99,6583333333333","125693,228576925","1,17895646596237","84,7092223582025","25,9637037638027","5255,17303189754","4834,74641386212","1255,27923662623"
05-09-2020,"861493,86","939336,36","330149,2","13953,45","79184,01","73406,69","338339,88","94,3625","113326,141619454","1,16909130733343","83,0365659863717","26,7485644841007","5004,02444559782","4112,89322430649","1100,13989626583"
06-09-2020,"892592,06","997642,09","285883,25","16257,2","81435,38","71556,9","419377,56",100,"118322,114358853","1,2771564023143","83,7954610343234","27,968754373169","4930,08809828554","4527,48871361581","1266,28219758416"
07-09-2020,"912935,87","1066875,84","381774,54","10557,48","83340,46","91110,0339","368792,06","80,0972222222222","94205,8215054823","1,0656527621154","82,2444910240354","26,9151205390098","4900,59761602995","3067,63683668065","825,658152291664"
08-09-2020,"922659,15","1036155,94","318925,33","13025,16","89282,68","66089,98","431282,37","88,334375","96176,6547118536","1,08272089954265","81,1447424624511","32,1136148787258","4536,58115880019","2631,22131379704","844,980279319733"
09-09-2020,"968630,36","1040243,52","481530,31","18274,8","63963,74",0,"312795,9","31,6736111111111","32089,6073975919","1,00230672759517","82,0487448020529","33,4414598234479","4221,39101919648","789,135831055319","263,898541894796"
10-09-2020,"875068,04","1014414,36","380738,58","15091,26","61128,43","55061,08","364262,16","25,4305555555556","25131,6191403138","0,824454590164559","81,9703921745871","26,9417783886891","4117,68746154787","630,402552920233","169,841658764408"
11-09-2020,"915205,67","1049343,09","418809,14","13821,53","68654,66","34867,62","395753,21",40,"36386,7300395068","0,800638086303283","84,1707016288001","26,3422681607063","3790,28437911529","930,865758298691","245,211154267234"
12-09-2020,"834162,17","954732,2","346247,32","16144,68","135899,91",0,"401039,71","39,75","40838,8117921803","0,845301970225322","84,4409105284377","27,1588727738049","4280,79788177991","1073,31239810388","291,499548666508"
13-09-2020,"884800,05","1016051,72","336235,95","22339,1","134504,08",0,"395639,72","39,8055555555556","38700,1015802723","0,788188265421295","83,1677877282437","27,6427634029052","4050,95271251978","917,731761867077","253,68641960623"
14-09-2020,"952410,99","1068000,07","334834,3","12487,78","141820,79",0,"431486,07","57,7322916666667","60257,4772314074","0,838444335966519","76,736895253597","26,7036094806918","4348,91487154484","1451,84226869891","387,694289708972"
15-09-2020,"911474,08","1081646,03","353478,67","11747,67","159382,64",0,"458395,81","78,0585416666667","98135,7712127166","0,91401736718879","73,3922578284589","27,6549070702494","5238,36389956878","2380,45421417479","658,312400779873"
16-09-2020,"907040,21","959801,42","272003,52","12599,33","119599,06",0,"448427,12","93,0585416666667","114288,028637852","1,03887471416113","73,3163867886397","25,94400993226","5117,21020763598","3355,27305516596","870,4923746867"
17-09-2020,"965081,13","1017138,12","341699,96","10865,94","68998,04","3503,5915","447118,59","97,6416666666667","123148,227054021","1,09573488236797","79,2271462174778","29,1759916413761","5255,1091172664","3664,22419598043","1069,07374514053"
18-09-2020,"883716,56","1022702,04","276471,34","10073,45","104476,76","59048,4299","485248,32","93,275","117293,787203676","1,43659380536058","80,9440870845873","32,7310845589936","5239,6045387151","4167,09816881684","1363,93642529171"
19-09-2020,"814136,52","966243,19","319509,27","10926,08","62669,76","75585,116","434259,3","98,2083333333333","120760,487598999","1,06301906316854","79,2538456115362","30,5670344859848","5123,48271527363","3328,38034217415","1017,38716701711"
20-09-2020,"804265,8","987381,43","296545,49","9876,54","75567,85","72147,0189","427537,2","91,5083333333333","113915,373047808","0,930435650195625","79,0824063963773","27,8083721782038","5186,93074618925","3014,20640062244","838,201734104328"
21-09-2020,"848382,37","1012888,55","302290,8","6328,28","70025,27","71822,0592","411051,08","99,2083333333333","114360,003095113","0,819489700056761","79,2115481836429","26,1042764353889","4803,02406951334","2843,77020477491","742,345635441668"
22-09-2020,"922261,45","974099,22","319675,14","6981,09","133346,87","19107,06","323155,5","90,4583333333333","111464,81395655","0,904499233240741","80,6843594560532","25,1507369950644","5134,26135221327","3234,33230293377","813,458411057282"
23-09-2020,"798751,35","926710,84","315378,04","8952,13","147742,64","32437,77","264616,97","98,4239583333333","121043,388513","0,766410300069077","69,2704524297345","28,9206757225997","5124,23459366897","2221,98945697918","642,614365443301"
24-09-2020,"865585,32","1008301,42","270097,47","8627,18","120280,97","39356,78","372704,07","82,5895833333334","104132,556739925","0,823666398355636","77,5256589432856","24,7400208617822","5253,51546249905","2687,71543656102","664,941359710537"
25-09-2020,"918234,01","1062299,38","395779,4","11137,54","78742,66","72518,17","368870,63","98,5897916666667","126082,308930475","1,22100650342464","81,3359557653357","33,2261569715548","5328,57352669098","3768,55269569586","1252,14523422767"
26-09-2020,"1048336,23","1118366,35","405466,79","19540,65","124130,9","68523,71","309474,62",100,"113129,041339775","0,809955900900765","78,8899565921271","27,9037552616352","4713,71005582396","2590,56529814295","722,865000686659"
27-09-2020,"984359,88","1113641,48","323202,06","17116,62","125801,24","74583,3","391588,03",100,"113731,801195025","0,974948438368154","82,5773588234635","26,4573798366774","4738,82504979271","3460,80971343296","915,639571307583"
28-09-2020,"921903,52","1068384,19","410868,97","12935,92","66436,27","75800,65","432360,04",100,"118546,1716485","0,951246985665225","81,0693934006858","28,174216664533","4939,4238186875","3244,78481042181","914,192702786095"
29-09-2020,"932930,48","1081774,07","400242,37","7205,16","83846,8","85115,8801","415441,3","99,615","123322,85957295","0,889785114348852","79,6653682790523","27,2954048047586","5158,3119833421","3202,64462743056","874,174815515022"
30-09-2020,"805014,64","903852,79","266383,34","6753,14","164844,71","29170,9749","370550,67","82,6527777777778","123921,197503031","1,00405604862807","80,2691572533115","28,0115131547245","6247,07767617364","3565,46101350949","998,739580825784"
01-10-2020,"914976,75","1048945,39","292889,56","9655,38","147858,07","76651,243","474755,83","99,325","116954,497431376","1,09110780393699","73,8443566468968","26,6614362605964","4906,2210517399","3534,42165087806","942,327575629572"
02-10-2020,"952505,08","1026524,81",310594,"10469,21","137076,52","38140,6231","468974,63",100,"125556,871051674","0,922852303536924","76,180223297511","29,3394977857347","5231,53629381973","3008,58475558168","882,703657745839"
03-10-2020,"908769,72","1051486,79","285104,34","25209,33","102589,14","88611,6243","492576,67","98,4791666666667","120798,984949875","0,930009465424971","72,5621741278154","28,0583086023666","5111,02115294584","2905,35665420223","815,193936035453"
04-10-2020,"952581,71","1045016,89","292710,11","10754,39",57038,"23458,5964","436229,37","92,70375","114367,382865322","1,31467738429872","69,8133147262219","29,9437253461214","5140,36122528853","3505,53092874164","1049,68655322574"
05-10-2020,"939725,33","1102469,99","384329,52","11294,68","26565,39","72726,4969","390254,28","92,7833333333333","118749,154194","1,01053736025584","74,3621071540646","28,1358798877387","5332,72652209449","3171,56842564783","892,34868279772"
06-10-2020,"947520,25","1089423,49","411565,18","11066,73","71474,45","60288,41","443064,96","98,4833333333333","110301,165766716","1,02173057340156","64,8455764225335","26,6412166382392","4666,65957720071","2743,10727886228","730,797152781007"
07-10-2020,"973758,75","1124628,67","531899,5","14017,47","70554,89","45388,3176","416312,36","89,7666666666667","112123,128313413","0,933240717919327","74,2796760445257","25,2202565761486","5204,37840296201","3081,8350202765","777,246699367335"
08-10-2020,"965834,82","1137142,64","486203,77","4569,67","92037,48","39575,0203","450972,4","92,7166666666667","104354,449078525","1,01131855160246","80,2276831907842","29,6476291190556","4689,66605601856","2855,83574644999","846,687590356906"
09-10-2020,"1033287,65","1164768,24","585321,28","17932,39","38338,28","37402,4725","356039,47","94,85","118758,348427738","1,32197571653391","77,7837182021103","35,9965156992695","5216,93676101469","3392,46879199085","1221,1705613018"
